2 6.13801669381091713905e+08 5.98104639309853076935e+08
3 1.59035607006384706497e+09 1.54674566282874441147e+09
4 2.56078138303090906143e+09 2.43531144433368539810e+09
5 4.46991390363453960419e+09 4.08356664828439378738e+09
6 6.45488602433132171631e+09 5.80224409589466094971e+09
7 9.12239965976148223877e+09 7.79306123807739257812e+09
8 1.29159499306561832428e+10 1.06479068321620693207e+10
9 1.79225124212052154541e+10 1.32481950225191707611e+10
10 1.95865449033030281067e+10 1.56539091862275657654e+10
11 2.71237271782367858887e+10 1.93413805249929199219e+10
12 6.31241956619081268311e+10 2.28560418980004768372e+10
13 4.06827863905804248047e+12 8.16056957928752136230e+10
14 2.57735252672884843750e+13 2.60750271267334381104e+11
15 4.72126153398310839844e+12 9.57519248038050384521e+10
16 7.75111933430592656250e+13 2.15735978407036102295e+11
17 3.81338339493857421875e+13 1.33405743882475524902e+11
18 7.59127870668586375000e+14 5.05689878048828125000e+11
19 1.97472367992463275000e+15 9.32426073848285156250e+11
20 3.99893997037564750000e+14 3.91450265357797729492e+11
21 2.50118532870300150000e+15 6.23206203387303222656e+11
22 7.68209128587528700000e+15 4.32568700096023803711e+11
23 3.05002986756027850000e+15 3.68235935192276733398e+11
24 4.55946104819436700000e+15 3.34733136263854248047e+11
25 2.76222920309173240000e+16 6.43486156459742309570e+11
26 6.64657990411244928000e+17 1.13253237433925878906e+13
27 3.35160367903377472000e+17 6.91039709366909472656e+12
28 1.41264368567229392000e+17 1.54903799908794995117e+12
29 1.46025930937963200000e+17 7.84782196031432617188e+11
30 2.91434549608673088000e+17 3.01311601344846191406e+12
31 4.49084035280875712000e+17 1.71657099392966528320e+12
32 3.19808640862787840000e+16 5.59693991835567138672e+11
33 6.62937615370764160156e+11 2.79520253250077148438e+11
34 8.26499158043638793945e+11 2.98250478292127014160e+11
35 9.06818265119499877930e+11 3.35319129983423156738e+11
36 9.59235586170781860352e+11 3.73231173458138916016e+11
37 1.05125566913396374512e+12 3.80208210419415832520e+11
38 1.06511724794948425293e+12 4.21267404530286804199e+11
39 1.47309837493676855469e+12 4.70009253492706970215e+11
40 1.31741565706541333008e+12 5.43044500742023803711e+11
41 1.34245469305897778320e+12 4.86173948752785522461e+11
42 1.38454762973880444336e+12 5.52526820535460205078e+11
43 1.76319610167139208984e+12 5.92588035820791503906e+11
44 1.63717257457591406250e+12 6.43741304761002197266e+11
45 1.92333719843947290039e+12 6.76662866568670288086e+11
46 2.23658984813517773438e+12 7.04135899614802856445e+11
47 2.16317652048064208984e+12 7.01740823689288085938e+11
48 3.07352943629161230469e+12 7.70816664412452636719e+11
49 2.35384316853136474609e+12 7.86143335407471679688e+11
50 2.63228717793812792969e+12 8.41943098702180419922e+11
