0.975334 0.220733
0.975168 0.221385
0.975001 0.222038
0.974834 0.22269
0.974667 0.223342
0.974501 0.223994
0.974334 0.224647
0.974167 0.225299
0.974 0.225951
0.973833 0.226603
0.973667 0.227255
0.9735 0.227907
0.973333 0.22856
0.973166 0.229212
0.972999 0.229864
0.972831 0.230516
0.972664 0.231168
0.972497 0.23182
0.97233 0.232472
0.972162 0.233124
0.971995 0.233776
0.971827 0.234428
0.97166 0.23508
0.971492 0.235732
0.971324 0.236384
0.971156 0.237036
0.970988 0.237688
0.97082 0.23834
0.970652 0.238991
0.970484 0.239643
0.970315 0.240295
0.970147 0.240947
0.969978 0.241598
0.969809 0.24225
0.96964 0.242901
0.969471 0.243553
0.969302 0.244204
0.969133 0.244856
0.968963 0.245507
0.968794 0.246158
0.968624 0.24681
0.968454 0.247461
0.968284 0.248112
0.968114 0.248763
0.967943 0.249414
0.967773 0.250065
0.967602 0.250716
0.967431 0.251367
0.96726 0.252018
0.967089 0.252669
0.966917 0.25332
0.966745 0.25397
0.966573 0.254621
0.966401 0.255271
0.966229 0.255922
0.966056 0.256572
0.965884 0.257223
0.965711 0.257873
0.965537 0.258523
0.965364 0.259173
0.96519 0.259823
0.965016 0.260473
0.964842 0.261123
0.964668 0.261773
0.964493 0.262423
0.964318 0.263073
0.964143 0.263722
0.963968 0.264372
0.963792 0.265021
0.963616 0.265671
0.96344 0.26632
0.963264 0.266969
0.963087 0.267618
0.96291 0.268267
0.962732 0.268916
0.962555 0.269565
0.962377 0.270214
0.962199 0.270862
0.96202 0.271511
0.961841 0.272159
0.961662 0.272808
0.961483 0.273456
0.961303 0.274104
0.961123 0.274752
0.960943 0.2754
0.960762 0.276048
0.960581 0.276696
0.960399 0.277343
0.960218 0.277991
0.960035 0.278638
0.959853 0.279286
0.95967 0.279933
0.959487 0.28058
0.959303 0.281227
0.95912 0.281874
0.958935 0.282521
0.958751 0.283167
0.958566 0.283814
0.95838 0.28446
0.958195 0.285107
0.958008 0.285753
0.957822 0.286399
0.957635 0.287045
0.957447 0.287691
0.95726 0.288336
0.957072 0.288982
0.956883 0.289627
0.956694 0.290272
0.956504 0.290918
0.956315 0.291563
0.956124 0.292207
0.955934 0.292852
0.955743 0.293497
0.955551 0.294141
0.955359 0.294786
0.955166 0.29543
0.954973 0.296074
0.95478 0.296718
0.954586 0.297362
0.954392 0.298005
0.954197 0.298649
