0.975334 0.220733
0.975131 0.221493
0.974928 0.222253
0.974724 0.223013
0.974521 0.223773
0.974317 0.224533
0.974114 0.225292
0.973911 0.226052
0.973708 0.226811
0.973504 0.22757
0.973301 0.228329
0.973098 0.229087
0.972895 0.229846
0.972692 0.230603
0.972489 0.231361
0.972287 0.232118
0.972084 0.232875
0.971881 0.233631
0.971679 0.234387
0.971476 0.235142
0.971274 0.235897
0.971071 0.236651
0.970869 0.237404
0.970667 0.238157
0.970465 0.238909
0.970263 0.239661
0.970062 0.240412
0.96986 0.241162
0.969659 0.241912
0.969458 0.24266
0.969256 0.243408
0.969055 0.244155
0.968855 0.244901
0.968654 0.245646
0.968454 0.246391
0.968253 0.247134
0.968053 0.247876
0.967853 0.248618
0.967654 0.249358
0.967454 0.250097
0.967255 0.250835
0.967056 0.251572
0.966857 0.252308
0.966658 0.253043
0.96646 0.253776
0.966261 0.254508
0.966063 0.255239
0.965866 0.255969
0.965668 0.256697
0.965471 0.257424
0.965274 0.25815
0.965077 0.258874
0.964881 0.259597
0.964685 0.260318
0.964489 0.261038
0.964293 0.261757
0.964098 0.262473
0.963903 0.263188
0.963708 0.263902
0.963513 0.264614
0.963319 0.265324
0.963125 0.266033
0.962932 0.26674
0.962739 0.267445
0.962546 0.268148
0.962353 0.26885
0.962161 0.26955
0.961969 0.270248
0.961778 0.270944
0.961586 0.271638
0.961396 0.27233
0.961205 0.27302
0.961015 0.273709
0.960825 0.274395
0.960636 0.275079
0.960447 0.275761
0.960259 0.276441
0.960071 0.277119
0.959883 0.277794
0.959695 0.278468
0.959509 0.279139
0.959322 0.279808
0.959136 0.280475
0.95895 0.281139
0.958765 0.281801
0.95858 0.282461
0.958396 0.283118
0.958212 0.283773
0.958029 0.284426
0.957846 0.285076
0.957663 0.285723
0.957481 0.286368
0.957299 0.287011
0.957118 0.287651
0.956938 0.288288
0.956758 0.288922
0.956578 0.289554
0.956399 0.290184
0.95622 0.29081
0.956042 0.291434
0.955865 0.292055
0.955687 0.292673
0.955511 0.293288
0.955335 0.293901
0.955159 0.29451
0.954984 0.295117
0.95481 0.29572
0.954636 0.296321
0.954463 0.296919
0.95429 0.297513
0.954118 0.298105
0.953947 0.298694
0.953775 0.299279
0.953605 0.299861
0.953435 0.30044
0.953266 0.301016
0.953097 0.301589
0.952929 0.302158
0.952762 0.302724
0.952595 0.303287
0.952429 0.303846
0.952263 0.304402
0.952098 0.304955
0.951934 0.305504
0.95177 0.30605
0.951607 0.306592
0.951445 0.307131
0.951283 0.307666
0.951122 0.308198
0.950962 0.308726
0.950802 0.30925
0.950643 0.309771
0.950485 0.310288
0.950327 0.310802
0.95017 0.311311
0.950014 0.311817
0.949858 0.312319
0.949703 0.312818
0.949549 0.313312
0.949396 0.313803
0.949243 0.314289
0.949091 0.314772
0.94894 0.315251
0.948789 0.315725
0.94864 0.316196
0.948491 0.316663
0.948342 0.317126
0.948195 0.317584
0.948048 0.318038
0.947902 0.318489
0.947757 0.318935
0.947613 0.319377
0.947469 0.319814
0.947326 0.320247
0.947184 0.320676
0.947043 0.321101
0.946903 0.321521
0.946763 0.321937
0.946624 0.322349
0.946486 0.322756
0.946349 0.32316
0.946213 0.323559
0.946077 0.323953
0.945943 0.324344
0.945809 0.324731
0.945676 0.325114
0.945544 0.325493
0.945412 0.325867
0.945282 0.326239
0.945152 0.326606
0.945024 0.32697
0.944896 0.32733
0.944769 0.327686
0.944643 0.328039
0.944518 0.328388
0.944393 0.328734
0.94427 0.329076
0.944147 0.329415
0.944026 0.32975
0.943905 0.330083
0.943785 0.330412
0.943666 0.330738
0.943548 0.33106
0.943431 0.33138
0.943315 0.331697
0.9432 0.33201
0.943085 0.332321
0.942972 0.332629
0.942859 0.332934
0.942748 0.333236
0.942637 0.333535
0.942527 0.333832
0.942419 0.334126
0.942311 0.334418
0.942204 0.334707
0.942098 0.334993
0.941993 0.335277
0.941889 0.335559
0.941786 0.335838
0.941685 0.336115
0.941584 0.33639
0.941483 0.336662
0.941384 0.336933
0.941286 0.337201
0.941189 0.337467
0.941093 0.337732
0.940998 0.337994
0.940904 0.338255
0.940811 0.338513
0.940719 0.33877
0.940628 0.339025
0.940538 0.339278
0.940449 0.33953
0.940361 0.33978
0.940275 0.340029
0.940189 0.340276
0.940104 0.340521
0.94002 0.340766
0.939937 0.341008
0.939856 0.34125
0.939775 0.34149
0.939696 0.341729
0.939617 0.341967
0.93954 0.342204
0.939464 0.34244
0.939388 0.342675
0.939314 0.342908
0.939241 0.343141
0.939169 0.343373
0.939098 0.343605
0.939028 0.343835
0.93896 0.344065
0.938892 0.344294
0.938825 0.344523
0.938759 0.344751
0.938694 0.344979
0.93863 0.345207
0.938566 0.345435
0.938502 0.345663
0.938439 0.345892
0.938376 0.34612
0.938314 0.346349
0.938251 0.346579
0.938189 0.34681
0.938127 0.347041
