-3.45215 0.00989371
-3.49818 0.0259179
-3.54424 0.0418937
-3.59036 0.0577729
-3.63658 0.0735071
-3.68293 0.0890482
-3.72943 0.104363
-3.77608 0.119447
-3.82286 0.134295
-3.86979 0.148905
-3.91685 0.163273
-3.96405 0.177396
-4.01137 0.19127
-4.05881 0.204893
-4.10638 0.218261
-4.15407 0.23137
-4.20187 0.244218
-4.24978 0.256801
-4.2978 0.269116
-4.34592 0.281159
-4.39414 0.292927
-4.44245 0.304417
-4.49086 0.315626
-4.53936 0.32655
-4.58794 0.337185
-4.6366 0.34753
-4.68535 0.357579
-4.73416 0.367331
-4.78305 0.376781
-4.832 0.385927
-4.88102 0.394765
-4.9301 0.403292
-4.97923 0.411504
-5.02842 0.419398
-5.07766 0.426971
-5.12694 0.434219
-5.17626 0.44114
-5.22563 0.44773
-5.27502 0.453985
-5.32445 0.459903
-5.37391 0.465479
-5.42339 0.470712
-5.47289 0.475596
-5.52241 0.48013
-5.57194 0.48431
-5.62148 0.488132
-5.67102 0.491593
-5.72057 0.49469
-5.77012 0.49742
-5.81966 0.499779
-5.8692 0.501763
-5.91872 0.503371
-5.96823 0.504597
-6.01771 0.50544
-6.06718 0.505895
-6.11662 0.50596
-6.16602 0.505631
-6.2154 0.504905
-6.26474 0.503778
-6.31403 0.502247
-6.36329 0.500309
-6.41249 0.497961
-6.46164 0.495199
-6.51074 0.49202
-6.55978 0.48842
-6.60876 0.484397
-6.65767 0.479947
-6.70651 0.475066
-6.75528 0.469752
-6.80397 0.464001
-6.85258 0.45781
-6.9011 0.451175
-6.94954 0.444094
-6.99789 0.436562
-7.04614 0.428577
-7.0943 0.420135
-7.14235 0.411233
-7.1903 0.401868
-7.23814 0.392036
-7.28586 0.381734
-7.33347 0.370959
-7.38096 0.359707
-7.42833 0.347984
-7.47557 0.335813
-7.5227 0.323219
-7.56971 0.310228
-7.61662 0.296867
-7.66343 0.283162
-7.71015 0.26914
-7.75678 0.254826
-7.80334 0.240248
-7.84983 0.225432
-7.89625 0.210404
-7.94263 0.195191
-7.98896 0.179819
-8.03525 0.164314
-8.08151 0.148704
-8.12775 0.133015
-8.17397 0.117272
-8.22019 0.101504
