0.00714103 0.00714103
0.0156719 0.0156719
0.0240506 0.0240506
0.0321252 0.0321252
0.0397434 0.0397434
0.0467533 0.0467533
0.0530026 0.0530026
0.0583393 0.0583393
0.0626112 0.0626112
0.0656664 0.0656664
0.0675277 0.0675277
0.0690466 0.0690466
0.0712864 0.0712864
0.0746837 0.0746837
0.0791104 0.0791104
0.0844184 0.0844184
0.0904595 0.0904595
0.0970855 0.0970855
0.104148 0.104148
0.1115 0.1115
0.119005 0.119005
0.126647 0.126647
0.134472 0.134472
0.142526 0.142526
0.150855 0.150855
0.159506 0.159506
0.168525 0.168525
0.177957 0.177957
0.18785 0.18785
0.198249 0.198249
0.209201 0.209201
0.220751 0.220751
0.232947 0.232947
0.245833 0.245833
0.259409 0.259409
0.273623 0.273623
0.288418 0.288418
0.303739 0.303739
0.31953 0.31953
0.335733 0.335733
0.352294 0.352294
0.369156 0.369156
0.386264 0.386264
0.403559 0.403559
0.420988 0.420988
0.438494 0.438494
0.456019 0.456019
0.47351 0.47351
0.490909 0.490909
0.50816 0.50816
0.525207 0.525207
0.541994 0.541994
0.558465 0.558465
0.574564 0.574564
0.590235 0.590235
0.605421 0.605421
0.620071 0.620071
0.634184 0.634184
0.647787 0.647787
0.660908 0.660908
0.673577 0.673577
0.685821 0.685821
0.697669 0.697669
0.709151 0.709151
0.720293 0.720293
0.731125 0.731125
0.741675 0.741675
0.751972 0.751972
0.762044 0.762044
0.77192 0.77192
0.781628 0.781628
0.791196 0.791196
0.800653 0.800653
0.81001 0.81001
0.819272 0.819272
0.82844 0.82844
0.837517 0.837517
0.846505 0.846505
0.855407 0.855407
0.864224 0.864224
0.87296 0.87296
0.881616 0.881616
0.890195 0.890195
0.8987 0.8987
0.907132 0.907132
0.915479 0.915479
0.923689 0.923689
0.931703 0.931703
0.939465 0.939465
0.946916 0.946916
0.953999 0.953999
0.960655 0.960655
0.966828 0.966828
0.972459 0.972459
0.97749 0.97749
0.98192 0.98192
0.985855 0.985855
0.989421 0.989421
0.99274 0.99274
0.995936 0.995936
