-3.42 0
-3.45281 0.0100998
-3.48524 0.0203982
-3.51734 0.0308931
-3.54914 0.0415817
-3.58065 0.0524605
-3.61192 0.0635253
-3.64298 0.0747712
-3.67384 0.0861925
-3.70456 0.0977829
-3.73514 0.109535
-3.76564 0.121442
-3.79607 0.133495
-3.82648 0.145685
-3.85688 0.158002
-3.88731 0.170436
-3.91781 0.182975
-3.94839 0.195609
-3.9791 0.208325
-4.00997 0.221109
-4.04102 0.233949
-4.07229 0.246831
-4.10381 0.259739
-4.1356 0.272658
-4.16771 0.285574
-4.20015 0.298468
-4.23297 0.311326
-4.26619 0.324129
-4.29984 0.336859
-4.33396 0.349499
-4.36856 0.36203
-4.40369 0.374433
-4.43938 0.386688
-4.47564 0.398775
-4.51252 0.410675
-4.55004 0.422367
-4.58824 0.43383
-4.62713 0.445044
-4.66675 0.455986
-4.70712 0.466635
-4.74828 0.47697
-4.79025 0.486969
-4.83306 0.49661
-4.87673 0.50587
-4.92129 0.514728
-4.96677 0.523161
-5.01318 0.531146
-5.06056 0.538663
-5.10893 0.545688
-5.1583 0.5522
-5.2087 0.558176
-5.26014 0.563594
-5.31266 0.568433
-5.36626 0.572672
-5.42097 0.57629
-5.47679 0.579264
-5.53374 0.581576
-5.59183 0.583204
-5.65108 0.584129
-5.71148 0.584332
-5.77306 0.583794
-5.8358 0.582497
-5.89972 0.580423
-5.96481 0.577555
-6.03107 0.573876
-6.09848 0.569372
-6.16706 0.564026
-6.23677 0.557826
-6.3076 0.550757
-6.37953 0.542808
-6.45255 0.533968
-6.52661 0.524225
-6.60168 0.51357
-6.67774 0.501996
-6.75472 0.489496
-6.83259 0.476062
-6.91128 0.461692
-6.99074 0.446381
-7.0709 0.430129
-7.15168 0.412933
-7.23299 0.394796
-7.31475 0.375719
-7.39686 0.355708
-7.4792 0.334767
-7.56165 0.312905
-7.64409 0.290131
-7.72638 0.266455
-7.80836 0.241891
-7.88987 0.216453
-7.97073 0.190159
-8.05075 0.163028
-8.12973 0.13508
-8.20745 0.10634
-8.28367 0.0768332
-8.35814 0.0465869
-8.43058 0.015632
-8.50072 -0.0159987
-8.56825 -0.0482699
-8.63282 -0.0811433
-8.69411 -0.114578
