-3.45215 0.00989371
-3.41258 0.00996108
-3.37349 0.0100574
-3.33535 0.0102116
-3.29863 0.0104526
-3.2638 0.0108094
-3.23135 0.0113109
-3.20175 0.011986
-3.17546 0.0128637
-3.15297 0.0139729
-3.13475 0.0153425
-3.12127 0.0170016
-3.11301 0.018979
-3.11044 0.0213037
-3.11404 0.0240046
-3.12428 0.0271107
-3.14164 0.0306509
-3.16658 0.0346541
-3.19959 0.0391493
-3.24113 0.0441654
-3.29169 0.0497313
-3.35174 0.0558761
-3.42174 0.0626286
-3.50218 0.0700178
-3.59353 0.0780726
-3.69626 0.0868217
-3.81038 0.0962644
-3.935 0.106343
-4.06912 0.116993
-4.21176 0.12815
-4.36191 0.139751
-4.51859 0.151729
-4.68081 0.164022
-4.84756 0.176565
-5.01786 0.189293
-5.19071 0.202142
-5.36512 0.215048
-5.5401 0.227947
-5.71465 0.240774
-5.88778 0.253465
-6.0585 0.265955
-6.22582 0.27818
-6.38873 0.290077
-6.54626 0.301579
-6.6974 0.312624
-6.84116 0.323147
-6.97655 0.333083
-7.10257 0.342369
-7.21824 0.350939
-7.32256 0.35873
-7.41456 0.365679
-7.49412 0.371766
-7.5619 0.377015
-7.6186 0.38145
-7.66493 0.385096
-7.70161 0.38798
-7.72933 0.390124
-7.74881 0.391555
-7.76074 0.392298
-7.76585 0.392377
-7.76482 0.391818
-7.75838 0.390645
-7.74723 0.388883
-7.73207 0.386558
-7.71361 0.383694
-7.69256 0.380317
-7.66962 0.376451
-7.64551 0.372122
-7.62092 0.367354
-7.59657 0.362172
-7.57317 0.356602
-7.55141 0.350668
-7.532 0.344396
-7.51566 0.33781
-7.50309 0.330936
-7.49493 0.323796
-7.49128 0.316408
-7.49195 0.30878
-7.49676 0.300923
-7.50552 0.292848
-7.51804 0.284565
-7.53413 0.276084
-7.5536 0.267417
-7.57627 0.258572
-7.60194 0.249561
-7.63044 0.240394
-7.66157 0.231082
-7.69514 0.221634
-7.73096 0.212062
-7.76886 0.202375
-7.80863 0.192584
-7.8501 0.1827
-7.89307 0.172732
-7.93736 0.162692
-7.98277 0.152589
-8.02913 0.142435
-8.07623 0.132238
-8.12391 0.122011
-8.17195 0.111762
-8.22019 0.101504
