2 4.30753394486691504717e+07 2.24352380557247474790e+07
3 1.33950872227206267416e+07 5.19747234743505995721e+06
4 1.95916060041261874139e+07 7.00437923406621720642e+06
5 9.99237182325651198626e+07 5.24151932709066197276e+07
6 3.94250168260937571526e+08 1.37097537547305434942e+08
7 8.21366241482252955437e+08 4.94104808914081037045e+08
8 5.22557830212022364140e+08 1.95276608892103105783e+08
9 1.32187262417287659645e+09 1.46134556387362766266e+09
10 2.77179397801720762253e+09 1.78973726823965382576e+09
11 1.98677389467739057541e+09 7.60578969048996806145e+08
12 1.10469502676461720467e+09 3.75993233692943930626e+08
13 1.83414566631144332886e+09 1.20468836297741723061e+09
14 1.82429918247141432762e+09 1.50068365348855996132e+09
15 6.85079168075592899323e+09 2.16922615090899610519e+09
16 4.32086766364310302734e+10 1.05665095371390211582e+09
17 2.89102854737826538086e+09 9.72076670132220387459e+08
18 4.11235745758675813675e+09 1.02669297523374128342e+09
19 5.72749476427145576477e+09 1.18545552355860066414e+09
20 2.08680536739981689453e+10 2.29335230600490808487e+09
21 3.25602711429086494446e+09 3.16161134176670742035e+09
22 1.08693465435836200714e+10 4.85669059469361495972e+09
23 6.93235206205777835846e+09 3.89472235061826086044e+09
24 1.12165951564967517853e+10 4.13155010539030933380e+09
25 1.14367359326862087250e+10 3.72280268551764774323e+09
26 1.93423435965162239075e+10 6.77355223023892402649e+09
27 8.39832795975839805603e+09 1.28844040903338599205e+09
28 1.14003263107761821747e+10 4.27987111575284767151e+09
29 1.72424951246003799438e+10 7.55192444185680770874e+09
30 1.61468858659870128632e+10 3.59856497221221399307e+09
31 2.01887032940283889771e+10 3.63631293536125707626e+09
32 1.30774588258445892334e+10 7.82319494184109020233e+09
33 1.32838131048605213165e+10 4.93696915220085906982e+09
34 2.20484630800634803772e+10 6.89911264064994716644e+09
35 1.13782685768988666534e+10 5.72047402976088237762e+09
36 3.51638241478460464478e+10 9.38845435268055725098e+09
37 6.64808285950983505249e+10 9.90249797290580558777e+09
38 1.63532307818610858917e+10 4.66378340634025287628e+09
39 3.28551851704988288879e+10 1.87175118568339805603e+10
40 3.48784688431752548218e+10 9.01372061133609771729e+09
41 2.56405753872213439941e+10 1.95865794713070144653e+10
42 4.73964957524375076294e+10 8.68211156715154266357e+09
43 3.64541348348510284424e+10 7.39228588419469833374e+09
44 3.40459507107590522766e+10 1.99233233578838539124e+10
45 2.94555676098353080750e+10 8.94641170208490943909e+09
46 3.16784527833276062012e+10 5.63568372332545852661e+09
47 3.83299166985512771606e+10 2.07716073879442634583e+10
48 3.13517385725054054260e+10 8.93908193773037147522e+09
49 7.48006129947621002197e+10 1.91659392043250389099e+10
50 4.18763310217936553955e+10 1.20707115503285140991e+10
