2 5.38689597799187898636e+08 5.34886081307212293148e+08
3 1.47479563246757149696e+09 1.41583827719128727913e+09
4 2.67677935058151054382e+09 2.60033835931652879715e+09
5 -nan -nan
6 6.60455664761210823059e+09 6.11838806414265155792e+09
7 8.43754550087464523315e+09 7.42533611776953506470e+09
8 1.32090564823113765717e+10 1.07651885634631557465e+10
9 1.63513040944731254578e+10 1.29257433427536563873e+10
10 2.02070272996191825867e+10 1.54103488144073982239e+10
11 2.49384098443343544006e+10 1.88074890804609909058e+10
12 5.52447152175016860962e+10 2.36398060829112052917e+10
13 2.09793043577311279297e+12 5.55789520381563644409e+10
14 2.70781614583060742188e+13 2.67890605143895538330e+11
15 3.07244193669930957031e+12 6.69008474365145721436e+10
16 1.83466737119216054688e+13 1.06989405969590484619e+11
17 5.94066216921908125000e+13 1.57033371585784210205e+11
18 1.09450884664247359375e+14 9.89515692040896453857e+10
19 1.01778918330999900000e+15 4.12593827009964904785e+11
20 5.19648787025752900000e+15 6.61884285393417236328e+11
21 4.32476961664497400000e+15 5.42092837931430175781e+11
22 7.45187426391540000000e+15 7.08159150651017822266e+11
23 8.27014055896954600000e+15 1.36498789327510839844e+12
24 1.07253708091330832000e+17 3.46295699131460498047e+12
25 2.23209411636992880000e+16 5.33314558021081542969e+11
26 4.41219453686990464000e+17 6.26625636892528125000e+12
27 1.29851646572831968000e+17 1.14127038419252490234e+12
28 6.46386067017571840000e+16 1.80019386116751538086e+12
29 1.42472542618433344000e+17 9.36540574844006225586e+11
30 6.76688678535782272000e+17 3.93750763464813916016e+12
31 5.47495297099851840000e+17 1.07787714604000207520e+12
32 4.19154297306536192000e+17 4.03619963743119140625e+12
33 6.95811580641149902344e+11 2.77204892993645996094e+11
34 7.83216955777729370117e+11 3.13865991397309020996e+11
35 8.33529048639337524414e+11 3.28077205934213867188e+11
36 9.63464425233695800781e+11 3.59110286779602050781e+11
37 1.96765669323546508789e+12 4.13119312932019836426e+11
38 1.18368728202418603516e+12 3.91093802260312438965e+11
39 1.22566507749112695312e+12 4.33369240149459228516e+11
40 1.27239438959208886719e+12 4.44838554892815673828e+11
41 1.58252769286288842773e+12 5.03323601022880310059e+11
42 1.53048129804502636719e+12 5.91785231047280761719e+11
43 1.71164409573970239258e+12 5.84010064937481323242e+11
44 1.71864069586614550781e+12 6.40648599833169189453e+11
45 1.69488476603495117188e+12 5.97456046077570678711e+11
46 2.32004671592894433594e+12 7.22795051303155761719e+11
47 2.01514753538820385742e+12 6.95618017712465820312e+11
48 3.17057753309601318359e+12 7.59626790811579956055e+11
49 2.57121713424925537109e+12 8.89121888566212402344e+11
50 2.85245207359520361328e+12 8.39807754312815795898e+11
