2 5.24132038726452961564e+07 3.57541069991050660610e+07
3 8.99524527340575903654e+07 1.88144904279367238283e+08
4 6.36082193381682187319e+07 1.23243833497593089938e+08
5 1.78425659930125921965e+08 2.31520458475017309189e+08
6 1.55709924645187228918e+08 2.82802184566088616848e+08
7 1.32047975919908955693e+08 1.02119410975611805916e+08
8 1.93576361400993704796e+08 3.04896894064076602459e+08
9 1.81627762228910237551e+08 1.30351557381366327405e+08
10 1.35131958774819284678e+08 2.00307597945303142071e+08
11 1.45227951226950109005e+08 2.33278394064723300934e+09
12 9.45751089803515970707e+07 2.25907457041992992163e+08
13 7.26561783232588917017e+07 7.06814574698182542314e-04
14 6.70672415322094187140e+07 4.90534475142501771450e+08
15 6.02369038149801641703e+07 3.32922909381883382797e+08
16 2.45367167568250931799e+07 1.58181607017181062698e+09
17 1.35138982587523013353e+08 1.22404053973990723491e+08
18 1.29443998314622297883e+08 4.47232508665285012801e-04
19 1.38286963145907163620e+08 1.80745241041841894388e+08
20 1.40309660875182747841e+08 2.38373857227687388659e+08
21 1.36347281433406293392e+08 2.12143135508122978210e+10
22 1.29854553746632799506e+08 6.75467368572613596916e+07
23 1.23913777760386034846e+08 8.99664465616083741188e+07
24 1.23332728862748742104e+08 7.53235361212338566780e+08
25 1.28758286307247981429e+08 4.88822455407620817423e+07
26 1.17300328709891855717e+08 2.19692410653235800564e+07
27 1.24290013512759000063e+08 2.92101139542309284210e+08
28 1.14247347977847546339e+08 3.92618178239402249455e+07
29 5.53541997339782714844e+08 4.16644623902423918247e+08
30 5.28503700803027927876e+08 8.39036094755065292120e+07
31 2.64633271841787010431e+08 2.90478892519520558417e+07
32 2.61073205074691116810e+08 7.76264372018088996410e+07
33 2.54356937806097298861e+08 9.60934380242314636707e+07
34 2.41556203313086003065e+08 1.11134976775290876627e+08
35 2.34498249349457263947e+08 5.66995717968423688232e-04
36 2.34759331701385289431e+08 1.43679394000630050898e+08
37 2.27740639718651294708e+08 1.16189212767401427031e+08
38 2.18727730949325710535e+08 1.02282814636419236660e+08
39 2.61600120479454368353e+08 2.33946884273813813925e+08
40 4.87569246360503137112e+08 1.18172014329027742147e+08
41 5.28685676155739009380e+08 7.39474818672621995211e+07
42 6.99824517745760440826e+08 3.53384067075275361538e+08
43 6.83162029228019118309e+08 3.93693108370472013950e+08
44 6.74960338738046050072e+08 6.94527656125801682472e+08
45 6.56858933264441251755e+08 2.06008590057118982077e+08
46 6.42058667646196126938e+08 7.08026764867717827573e-04
47 6.54243050234710097313e+08 3.91467800557645380497e+08
48 6.37595684110773324966e+08 6.89113105196617603302e+08
49 4.72643979000184953213e+08 3.89167854448256790638e+08
50 4.66414611787884891033e+08 2.26561176686857670546e+08
