2 2.97496851363033056259e+03 5.06730161131173372269e+03
3 2.59148164475485682487e+05 2.12949788265809416771e+05
4 7.55665158920034766197e+05 4.15271099111750721931e+05
5 1.60215192089158855379e+06 6.21852832527926191688e+05
6 3.44632752649311535060e+06 9.98994633795870468020e+05
7 5.16583434916645102203e+06 1.76949941463251225650e+06
8 6.99070145613621361554e+06 2.55521412324152141809e+06
9 1.11258276299005467445e+07 3.70714227409268170595e+06
10 1.38736249580530468374e+07 4.71510249222557805479e+06
11 1.72436831988089680672e+07 7.39981038506205938756e+06
12 2.64380075185792446136e+07 1.14396229701725002378e+07
13 1.44215016739339292049e+08 1.60738505994180496782e+07
14 1.57846296399032682180e+08 2.08491555887222811580e+07
15 1.70892322553709328175e+08 2.39710103918142244220e+07
16 1.81989055237946659327e+08 2.83898265924239084125e+07
17 1.99696528203945845366e+08 3.49669431927152201533e+07
18 2.15009864169012546539e+08 3.96966669650148376822e+07
19 2.38451094143164902925e+08 4.91156520410831868649e+07
20 2.53825796804566472769e+08 5.89983487939526587725e+07
21 2.78590309741825938225e+08 6.85596715779903531075e+07
22 2.92175634068835198879e+08 7.56063807484255135059e+07
23 3.15774407255540609360e+08 8.44824278503339886665e+07
24 1.14396829977790580000e+16 3.00050439215448799133e+10
25 1.14396830292124220000e+16 3.00213297554167518616e+10
26 1.14396831597880260000e+16 3.00383929290392761230e+10
27 1.14396831833087120000e+16 3.00466028232152786255e+10
28 1.14396832249381780000e+16 3.00693687454200363159e+10
29 1.14396832843365740000e+16 3.01031003993121566772e+10
30 1.14396833812271060000e+16 3.01311773446721611023e+10
31 8.19998802592646528000e+17 4.78474698202999389648e+11
32 8.19998802624858240000e+17 4.78480214934716796875e+11
33 8.19998802702056064000e+17 4.78521532223140075684e+11
34 8.19998802798143616000e+17 4.78553278182993286133e+11
35 1.26209227742646912000e+18 1.64981284029233276367e+12
36 1.26209227759295923200e+18 1.64986668070865405273e+12
37 1.26209227772766873600e+18 1.64989789737319335938e+12
38 1.26209227797380121600e+18 1.64993785200974389648e+12
39 1.26209227808100326400e+18 1.65001084741842553711e+12
40 1.26209227816427724800e+18 1.65010525198192309570e+12
41 1.26209227827744486400e+18 1.65014447321008959961e+12
42 1.26209227847929804800e+18 1.65019908067511035156e+12
43 1.26209227866410726400e+18 1.65025608862430810547e+12
44 1.26209227882871680000e+18 1.65030001957778466797e+12
45 1.59846204614485245952e+20 2.33108477584511230469e+12
46 1.63611759457131888640e+20 3.40355548146305175781e+12
47 1.63611759457260109824e+20 3.40361670494088525391e+12
48 1.78832976292275585024e+20 4.37720734347274804688e+12
49 1.78832976292437983232e+20 4.37725220076529296875e+12
50 1.78832976292664442880e+20 4.37735507699090771484e+12
