1	0.4
2	0.36
3	0.204
4	0.08486
5	0.025176
6	0.0152288
7	0.0102552
8	0.0052816057
9	0.0015514117
10	0.0009297127005
11	0.00061886320226
12	0.000308013704032
13	7.487658036261e-05
14	7.4876580362615e-05
15	5.54484867234673e-05
16	2.630634626474621e-05
17	6.8782526255988314e-06
18	4.44974092070541003e-06
19	3.235485068258698499e-06
20	1.4141012895886316309e-06
21	8.06973363365276078751e-07
22	3.516274186977592558487e-07
23	2.7573642791983983830459e-07
24	1.23954446364000950276779e-07
25	2.909070789160163864195413e-08
26	1.9604334044361711448938598e-08
27	6.31586349881846309559573302e-10
28	-4.111600573738119768490029832e-09
29	-6.4831940355481015667439125688e-09
30	-7.66899076645309246587085393737e-09
31	-8.26188913190558791543432462165e-09
32	-8.7065629059949595026069276348588e-09
33	-9.00301208872120722738866297699817e-09
34	-9.114180532243550951362426283328122e-09
35	-9.1327086061639410205709784656979977e-09
36	-9.15123668008433108977953064806787342e-09
37	-9.165132735524625296047169890900629952e-09
38	-9.1674487447646732275176263606691895447e-09
39	-9.16860674938469719325285459555346934124e-09
40	-9.170343756314734796216922053935238778877e-09
41	-9.1709227586247484334457612774327284199671e-09
42	-9.17150176093475876195215028881951857542276e-09
43	-9.171791262089765580566569900568263395967961e-09
44	-9.171899825022893964727589808001717575081102e-09
45	-9.17193601266726898987377970644263580624055976e-09
46	-9.171954106489458156808099761718444664637672759e-09
47	-9.1719586299450046213610672225097220078282589384e-09
48	-9.17196767685609755046700214409227669420943129808e-09
49	-9.171971069447756571701115186658059830193678862997e-09
50	-9.1719727657435877366793968139963011410031867853831e-09
51	-9.17197389660747517999825123222179534820952540030703e-09
