1	0.4
2	0.36
3	0.284
4	0.244
5	0.24401
6	0.184331
7	0.06496471
8	0.025175974
9	0.0127419936
10	0.01025519765
11	0.0059033046721
12	0.00434905718098
13	0.003571933435409
14	0.0038050705590789
15	0.00372735818452232
16	0.003338796311739375
17	0.0032707979840023585
18	0.00322222774990449032
19	0.003205228167970235881
20	0.0031918713535933219277
21	0.00318762145810975918575
22	0.003184889382441753388764
23	0.0031842822545155302638165
24	0.00318337156262619557639537
25	0.003183409508121584630124801
26	0.0031831818351492503077482255
27	0.00318305851228923609996801503
28	0.003183067998663084013921675819
29	0.0031830395395415420067841694163
30	0.00318303479635461804980733901971
31	0.003183025309980771003215416214971
32	0.003183022345488943638525114465665
33	0.00318302071501843850120927470470633
34	0.003183020270344665003658946034192923
35	0.0031830198256708906387468793752759666
36	0.00318301949216556051558413287239091005
37	0.003183019353205005647078351671552809421
38	0.003183019343940969060613443986085258075
39	0.00318301931151683970694366010434350755531
40	0.003183019302252802253117014430472409003414
41	0.0031830192987787886416128912969725206494331
42	0.00318301929762078352620369159353685972746462
43	0.003183019295883777154132499020988689153455198
44	0.0031830192952323997646058018062831251882016659
45	0.00318301929472577203872329931755302823148667812
46	0.003183019294562928341862928505179297644644975662
47	0.0031830192944362709767114338887949998024851083755
48	0.00318301929435484912828124848260813450906425714493
49	0.003183019294320923141261570066262720501981675624847
50	0.0031830192943096144789216772608142491662874817848206
51	0.00318301929431413777038528678531292825937271118164062
